random_crop_id,image_path,sheet_id,sheet_title,page_number,ink_ratio,human_quick_label,human_notes
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0006_random_0571,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0006_random_0571.png,S142,NOTE:,7,0.365605,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0183_random_0572,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0183_random_0572.png,MH501,DETAILS - HVAC,184,0.048294,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0004_random_0573,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0004_random_0573.png,PL507,OVERALL MED GAS RISER,5,0.005841,,
Revision_Set_7_37f6066a_p0002_random_0574,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0574.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.037028,,
Revision_1_-_Drawing_Changes_6cbee960_p0025_random_0575,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0025_random_0575.png,AE514,ALUMINUM WINDOW,26,0.038178,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_random_0576,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_random_0576.png,GI104,5TH FLOOR CODE ANALYSIS,5,0.074784,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0006_random_0577,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0006_random_0577.png,S142,NOTE:,7,0.633262,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0174_random_0578,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0174_random_0578.png,PL202,EXISTING PLAN 2ND FLOOR -,175,0.066033,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0579,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0579.png,PL302,EXISTING 1ST FLOOR - MED GAS,1,0.03446,,
Revision_Set_7_37f6066a_p0003_random_0580,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0003_random_0580.png,C10,"PLATE 5/16""X4""X0'-6""",4,0.023812,,
Revision_1_-_Drawing_Changes_6cbee960_p0038_random_0581,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0038_random_0581.png,P-418,FD-C,39,0.002687,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0019_random_0582,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0019_random_0582.png,,,20,0.05201,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0002_random_0583,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0002_random_0583.png,C10,"PLATE 5/16""X4""X0'-6""",3,0.026165,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0176_random_0584,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0176_random_0584.png,P-418,"4"" SS",177,0.093199,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0002_random_0585,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0002_random_0585.png,PL306,5TH FLOOR - MED GAS,3,0.13276,,
Revision_Set_7_37f6066a_p0002_random_0586,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0586.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.029959,,
Revision_1_-_Drawing_Changes_6cbee960_p0027_random_0587,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0027_random_0587.png,AE612,DOOR AND WINDOW DETAILS,28,0.059825,,
Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_random_0588,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Drawing_Rev2-_Steel_Grab_Bars_R1_AE107.1_9b6a81f4_p0000_random_0588.png,AE401,SIM,1,0.150482,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0002_random_0589,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0002_random_0589.png,C10,"PLATE 5/16""X4""X0'-6""",3,0.058573,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0180_random_0590,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0180_random_0590.png,P-418,WCO,181,0.005524,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0591,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0591.png,PL305,4TH FLOOR - MED GAS,2,0.129932,,
Revision_Set_7_37f6066a_p0002_random_0592,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0592.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.036004,,
Revision_1_-_Drawing_Changes_6cbee960_p0046_random_0593,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0046_random_0593.png,MH302,"3/4"" HWS",47,0.042489,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0021_random_0594,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0021_random_0594.png,P-418,FD-C,22,0.16052,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0006_random_0595,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0006_random_0595.png,S142,NOTE:,7,0.999949,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0196_random_0596,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0196_random_0596.png,E001,SYMBOLS  LIST.,197,0.025833,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0597,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0597.png,PL305,4TH FLOOR - MED GAS,2,0.191653,,
Revision_Set_7_37f6066a_p0003_random_0598,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0003_random_0598.png,C10,"PLATE 5/16""X4""X0'-6""",4,0.048116,,
Revision_1_-_Drawing_Changes_6cbee960_p0018_random_0599,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0018_random_0599.png,A5109G,"2' - 0""",19,0.049189,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_random_0600,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0004_random_0600.png,GI104,5TH FLOOR CODE ANALYSIS,5,0.136531,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0005_random_0601,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0005_random_0601.png,S142,Project Number,6,0.246868,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0179_random_0602,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0179_random_0602.png,P-418,CS-1,180,0.08462,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0603,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0603.png,PL305,4TH FLOOR - MED GAS,2,0.114432,,
Revision_Set_7_37f6066a_p0003_random_0604,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0003_random_0604.png,C10,"PLATE 5/16""X4""X0'-6""",4,0.026747,,
Revision_1_-_Drawing_Changes_6cbee960_p0019_random_0605,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0019_random_0605.png,AE125,ENLARGED FLOOR PLANS,20,0.040291,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0013_random_0606,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0013_random_0606.png,AE514,"1' - 0""",14,0.039114,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0004_random_0607,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0004_random_0607.png,S140,"(E) BRACE FRAME, STITCH WELD CHANNEL TO TOP TUBE OF FRAME WITH BEVEL",5,0.028534,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0175_random_0608,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0175_random_0608.png,P-418,"EXISTING 4"" SS DN",176,0.029744,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0609,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0609.png,PL305,4TH FLOOR - MED GAS,2,0.095569,,
Revision_Set_7_37f6066a_p0002_random_0610,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0610.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.071134,,
Revision_1_-_Drawing_Changes_6cbee960_p0050_random_0611,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0050_random_0611.png,FA104,ATTIC PLAN - FIRE ALARM,51,0.014751,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0612,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0612.png,AE600,"3' - 0""",11,0.020072,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0005_random_0613,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0005_random_0613.png,S142,Project Number,6,0.660212,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_random_0614,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_random_0614.png,E403,PANEL SCHEDULES - ELECTRICAL,191,0.096267,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0003_random_0615,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0003_random_0615.png,PL307,ATTIC - MED GAS,4,0.021734,,
Revision_Set_7_37f6066a_p0003_random_0616,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0003_random_0616.png,C10,"PLATE 5/16""X4""X0'-6""",4,0.03689,,
Revision_1_-_Drawing_Changes_6cbee960_p0020_random_0617,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0020_random_0617.png,AE501,CENTRAL STAIR,21,0.16546,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0007_random_0618,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0007_random_0618.png,AE401,TYP,8,0.124993,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0003_random_0619,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0003_random_0619.png,S160,"AEMS, PLLC",4,0.009941,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0186_random_0620,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0186_random_0620.png,MH301,VAV,187,0.006609,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0621,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0621.png,PL302,EXISTING 1ST FLOOR - MED GAS,1,0.018383,,
Revision_Set_7_37f6066a_p0003_random_0622,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0003_random_0622.png,C10,"PLATE 5/16""X4""X0'-6""",4,0.065054,,
Revision_1_-_Drawing_Changes_6cbee960_p0010_random_0623,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0010_random_0623.png,AE503,SIM,11,0.041665,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0024_random_0624,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0024_random_0624.png,P-418,"4"" SS",25,0.045567,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0004_random_0625,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0004_random_0625.png,S140,"(E) BRACE FRAME, STITCH WELD CHANNEL TO TOP TUBE OF FRAME WITH BEVEL",5,0.020379,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_random_0626,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_random_0626.png,P-418,"1/2"" CW,",173,0.133995,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0002_random_0627,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0002_random_0627.png,PL306,5TH FLOOR - MED GAS,3,0.07272,,
Revision_Set_7_37f6066a_p0002_random_0628,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0628.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.071159,,
Revision_1_-_Drawing_Changes_6cbee960_p0045_random_0629,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0045_random_0629.png,MH301,LOCKABLE COVER,46,0.011861,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0630,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0010_random_0630.png,AE600,"3' - 0""",11,0.05311,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0002_random_0631,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0002_random_0631.png,C10,"PLATE 5/16""X4""X0'-6""",3,0.019859,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_random_0632,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0172_random_0632.png,P-418,"1/2"" CW,",173,0.090871,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0004_random_0633,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0004_random_0633.png,PL507,OVERALL MED GAS RISER,5,0.104158,,
Revision_Set_7_37f6066a_p0002_random_0634,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0634.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.018971,,
Revision_1_-_Drawing_Changes_6cbee960_p0016_random_0635,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0016_random_0635.png,AE514,SIM,17,0.179223,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0024_random_0636,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0024_random_0636.png,P-418,"4"" SS",25,0.133335,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0007_random_0637,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0007_random_0637.png,S140,PHOTO A-9,8,0.842359,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0175_random_0638,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0175_random_0638.png,P-418,"EXISTING 4"" SS DN",176,0.052312,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0003_random_0639,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0003_random_0639.png,PL307,ATTIC - MED GAS,4,0.002492,,
Revision_Set_7_37f6066a_p0003_random_0640,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0003_random_0640.png,C10,"PLATE 5/16""X4""X0'-6""",4,0.030256,,
Revision_1_-_Drawing_Changes_6cbee960_p0031_random_0641,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0031_random_0641.png,AD402,WALL PROTECTION LEGEND,32,0.008602,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0019_random_0642,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0019_random_0642.png,,,20,0.088738,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0007_random_0643,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0007_random_0643.png,S140,PHOTO A-9,8,0.563403,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0191_random_0644,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0191_random_0644.png,E405,PANEL SCHEDULES - ELECTRICAL,192,0.016173,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0003_random_0645,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0003_random_0645.png,PL307,ATTIC - MED GAS,4,0.042142,,
Revision_Set_7_37f6066a_p0003_random_0646,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0003_random_0646.png,C10,"PLATE 5/16""X4""X0'-6""",4,0.025201,,
Revision_1_-_Drawing_Changes_6cbee960_p0039_random_0647,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0039_random_0647.png,P-418,CS-1,40,0.012141,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0008_random_0648,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0008_random_0648.png,AE301,7.4,9,0.150816,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0003_random_0649,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0003_random_0649.png,S160,"AEMS, PLLC",4,0.027849,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0188_random_0650,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0188_random_0650.png,E17,HUBBELL,189,0.00663,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0651,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0651.png,PL305,4TH FLOOR - MED GAS,2,0.127467,,
Revision_Set_7_37f6066a_p0002_random_0652,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0652.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.034281,,
Revision_1_-_Drawing_Changes_6cbee960_p0020_random_0653,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0020_random_0653.png,AE501,CENTRAL STAIR,21,0.113057,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0016_random_0654,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0016_random_0654.png,AE600,LOCATIONS WHERE MECHANICAL /,17,0.03266,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0003_random_0655,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0003_random_0655.png,S160,"AEMS, PLLC",4,0.019187,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0194_random_0656,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0194_random_0656.png,EP103,"72""",195,0.078711,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0002_random_0657,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0002_random_0657.png,PL306,5TH FLOOR - MED GAS,3,0.11769,,
Revision_Set_7_37f6066a_p0002_random_0658,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0658.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.014721,,
Revision_1_-_Drawing_Changes_6cbee960_p0028_random_0659,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0028_random_0659.png,AE124,SIM,29,0.05186,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0005_random_0660,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0005_random_0660.png,AE126,SIM,6,0.111891,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0007_random_0661,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0007_random_0661.png,S140,PHOTO A-9,8,0.837649,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0173_random_0662,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0173_random_0662.png,P-418,FD-C,174,0.179466,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0663,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0663.png,PL305,4TH FLOOR - MED GAS,2,0.059417,,
Revision_Set_7_37f6066a_p0002_random_0664,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0664.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.027824,,
Revision_1_-_Drawing_Changes_6cbee960_p0020_random_0665,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0020_random_0665.png,AE501,CENTRAL STAIR,21,0.045999,,
